iter	Passed	Remaining
1664	80707	404022
1665	80752	403955
1666	80812	403966
1667	80896	404092
1668	80972	404185
1669	81050	404280
1670	81116	404322
1671	81186	404377
1672	81265	404480
1673	81318	404454
1674	81383	404489
1675	81435	404454
1676	81484	404410
1677	81540	404400
1678	81594	404375
1679	81676	404494
1680	81963	405625
1681	82037	405700
1682	82104	405739
1683	82150	405678
1684	82261	405936
1685	82316	405916
1686	82386	405975
1687	82435	405926
1688	82485	405884
1689	82549	405909
1690	82617	405954
1691	82670	405927
1692	82731	405936
1693	82785	405914
1694	82834	405862
1695	82893	405863
1696	82951	405858
1697	83028	405948
1698	83100	406012
1699	83157	406005
1700	83223	406036
1701	83273	405992
1702	83327	405970
1703	83399	406036
1704	83479	406135
1705	83538	406134
1706	83594	406119
1707	83647	406090
1708	83696	406044
1709	83752	406029
1710	83791	405930
1711	83836	405864
1712	83886	405819
1713	83936	405772
1714	83990	405751
1715	84069	405846
1716	84119	405801
1717	84165	405737
1718	84221	405724
1719	84287	405754
1720	84346	405753
1721	84399	405723
1722	84464	405754
1723	84541	405840
1724	84605	405862
1725	84671	405892
1726	84746	405970
1727	84804	405961
1728	84843	405865
1729	84897	405840
1730	84946	405790
1731	85013	405826
1732	85108	405997
1733	85167	405995
1734	85238	406050
1735	85292	406023
1736	85345	405990
1737	85388	405915
1738	85434	405849
1739	85482	405797
1740	85529	405739
1741	85579	405691
1742	85653	405761
1743	85744	405909
1744	85811	405943
1745	85878	405979
1746	85934	405962
1747	85997	405976
1748	86042	405912
1749	86156	406167
1750	86238	406270
1751	86303	406294
1752	86361	406289
1753	86413	406253
1754	86458	406181
1755	86513	406160
1756	86571	406151
1757	86620	406103
1758	86675	406080
1759	86729	406050
1760	86783	406024
1761	86825	405939
1762	86886	405945
1763	86953	405980
1764	87005	405945
1765	87097	406091
1766	87157	406093
1767	87247	406234
1768	87306	406229
1769	87360	406200
1770	87418	406194
1771	87482	406212
1772	87555	406272
1773	87616	406274
1774	87675	406272
1775	87718	406194
1776	87764	406128
1777	87827	406140
1778	87876	406087
1779	87921	406018
1780	87961	405924
1781	88007	405863
1782	88052	405791
1783	88106	405766
1784	88153	405703
1785	88199	405640
1786	88270	405689
1787	88334	405705
1788	88381	405647
1789	88425	405570
1790	88469	405496
1791	88512	405417
1792	88553	405331
1793	88601	405277
1794	88642	405187
1795	88682	405096
1796	88722	405004
1797	88783	405005
1798	88841	404997
1799	88899	404984
1800	88950	404944
1801	88995	404874
1802	89034	404778
1803	89079	404709
1804	89129	404661
1805	89171	404581
1806	89216	404508
1807	89254	404410
1808	89392	404763
1809	89457	404781
1810	89514	404765
1811	89572	404758
1812	89629	404743
1813	89684	404719
1814	89741	404699
1815	89804	404714
1816	89857	404680
1817	89907	404632
1818	89959	404596
1819	90002	404516
1820	90051	404465
1821	90092	404379
1822	90150	404364
1823	90210	404364
1824	90258	404309
1825	90343	404419
1826	90392	404366
1827	90436	404294
1828	90481	404222
1829	90530	404169
1830	90572	404090
1831	90619	404028
1832	90665	403962
1833	90717	403927
1834	90764	403866
1835	90809	403795
1836	90845	403688
1837	90897	403648
1838	90946	403598
1839	90987	403509
1840	91031	403434
1841	91086	403410
1842	91135	403357
1843	91176	403272
1844	91225	403220
1845	91272	403163
1846	91327	403135
1847	91398	403180
1848	91444	403117
1849	91493	403067
1850	91545	403026
1851	91590	402959
1852	91632	402876
1853	91677	402808
1854	91722	402737
1855	91762	402649
1856	91802	402555
1857	91849	402497
1858	91896	402437
1859	91945	402386
1860	91992	402323
1861	92041	402275
1862	92082	402189
1863	92140	402176
1864	92200	402173
1865	92255	402147
1866	92305	402098
1867	92349	402026
1868	92393	401953
1869	92767	403314
1870	92810	403239
1871	92861	403194
1872	92901	403102
1873	92943	403020
1874	92996	402984
1875	93045	402931
1876	93098	402895
1877	93140	402816
1878	93184	402741
1879	93221	402635
1880	93260	402542
1881	93299	402447
1882	93339	402355
1883	93383	402282
1884	93430	402220
1885	93475	402150
1886	93518	402075
1887	93562	402003
1888	93620	401989
1889	93670	401940
1890	93716	401875
1891	93821	402063
1892	93909	402180
1893	93953	402106
1894	94012	402094
1895	94073	402095
1896	94109	401988
1897	94162	401953
1898	94226	401962
1899	94284	401949
1900	94337	401914
1901	94385	401859
1902	94426	401771
1903	94469	401692
1904	94509	401602
1905	94545	401496
1906	94596	401450
1907	94661	401468
1908	94719	401454
1909	94768	401400
1910	94821	401365
1911	94912	401493
1912	94965	401458
1913	95018	401420
1914	95064	401355
1915	95110	401290
1916	95150	401199
1917	95189	401107
1918	95238	401053
1919	95273	400944
1920	95321	400885
1921	95366	400818
1922	95408	400735
1923	95459	400691
1924	95519	400683
1925	95569	400636
1926	95612	400559
1927	95659	400498
1928	95704	400432
1929	95748	400356
1930	95787	400265
1931	95830	400185
1932	95874	400113
1933	95942	400141
1934	95994	400102
1935	96051	400083
1936	96104	400046
1937	96146	399966
1938	96198	399927
1939	96255	399908
1940	96310	399878
1941	96357	399817
1942	96403	399753
1943	96463	399748
1944	96515	399706
1945	96561	399644
1946	96609	399588
1947	96659	399539
1948	96713	399508
1949	96765	399466
1950	96807	399387
1951	96853	399321
1952	96896	399245
1953	96934	399149
1954	97008	399200
1955	97052	399125
1956	97094	399046
1957	97136	398964
1958	97180	398891
1959	97229	398840
1960	97274	398771
1961	97323	398717
1962	97361	398623
1963	97404	398543
1964	97444	398455
1965	97487	398380
1966	97529	398297
1967	97575	398233
1968	97622	398176
1969	97664	398093
1970	97709	398027
1971	97762	397991
1972	97812	397941
1973	97868	397921
1974	97912	397848
1975	97957	397778
1976	97997	397689
1977	98084	397790
1978	98134	397744
1979	98177	397666
1980	98229	397630
1981	98275	397565
1982	98314	397471
1983	98368	397438
1984	98418	397391
1985	98464	397327
1986	98510	397263
1987	98557	397202
1988	98603	397140
1989	98650	397080
1990	98697	397018
1991	98742	396952
1992	98787	396885
1993	98833	396821
1994	98874	396737
1995	98917	396662
1996	98976	396650
1997	99021	396580
1998	99105	396669
1999	99150	396603
2000	99245	396734
2001	99312	396753
2002	99375	396756
2003	99427	396718
2004	99468	396632
2005	99506	396538
2006	99553	396478
2007	99599	396414
2008	99646	396354
2009	99693	396294
2010	99735	396212
2011	99781	396149
2012	99820	396060
2013	99861	395973
2014	99907	395910
2015	99954	395851
2016	99998	395780
2017	100043	395712
2018	100083	395626
2019	100155	395662
2020	100201	395598
2021	100246	395532
2022	100289	395456
2023	100334	395388
2024	100376	395310
2025	100415	395220
2026	100462	395158
2027	100502	395071
2028	100543	394989
2029	100586	394912
2030	100627	394828
2031	100671	394758
2032	100715	394686
2033	100764	394635
2034	100811	394576
2035	100854	394501
2036	100896	394424
2037	100940	394352
2038	100984	394278
2039	101025	394198
2040	101064	394107
2041	101105	394023
2042	101149	393953
2043	101219	393985
2044	101265	393918
2045	101311	393856
2046	101353	393776
2047	101395	393700
2048	101443	393645
2049	101486	393570
2050	101530	393499
2051	101574	393429
2052	101614	393342
2053	101657	393266
2054	101698	393182
2055	101738	393099
2056	101785	393038
2057	101830	392973
2058	101886	392946
2059	101947	392942
2060	102079	393209
2061	102198	393429
2062	102492	394321
2063	102554	394319
2064	102617	394320
2065	102674	394296
2066	102722	394241
2067	102763	394158
2068	102807	394087
2069	102849	394007
2070	102903	393974
2071	102958	393947
2072	103005	393886
2073	103058	393848
2074	103113	393819
2075	103171	393801
2076	103210	393711
2077	103252	393630
2078	103302	393583
2079	103355	393546
2080	103399	393473
2081	103465	393485
2082	103556	393592
2083	103604	393537
2084	103649	393469
2085	103697	393413
2086	103752	393385
2087	103799	393325
2088	103846	393265
2089	103891	393195
2090	103933	393119
2091	103973	393033
2092	104013	392946
2093	104054	392862
2094	104100	392800
2095	104148	392744
2096	104207	392726
2097	104257	392681
2098	104308	392634
2099	104347	392546
2100	104397	392496
2101	104442	392429
2102	104484	392351
2103	104539	392320
2104	104606	392334
2105	104651	392268
2106	104705	392234
2107	104748	392160
2108	104795	392099
2109	104841	392038
2110	104891	391988
2111	104938	391928
2112	104984	391864
2113	105031	391807
2114	105078	391744
2115	105116	391653
2116	105164	391595
2117	105214	391550
2118	105261	391489
2119	105301	391402
2120	105348	391345
2121	105393	391278
2122	105437	391208
2123	105481	391136
2124	105523	391057
2125	105568	390990
2126	105627	390975
2127	105702	391019
2128	105748	390955
2129	105787	390865
2130	105828	390787
2131	105869	390704
2132	105917	390648
2133	105957	390563
2134	106002	390495
2135	106059	390474
2136	106122	390474
2137	106188	390483
2138	106239	390439
2139	106285	390374
2140	106327	390296
2141	106371	390228
2142	106420	390175
2143	106473	390136
2144	106516	390065
2145	106564	390006
2146	106616	389965
2147	106712	390085
2148	106763	390042
2149	106803	389957
2150	106846	389884
2151	106896	389834
2152	106944	389777
2153	106987	389706
2154	107030	389629
2155	107068	389537
2156	107107	389449
2157	107151	389378
2158	107198	389320
2159	107241	389246
2160	107280	389159
2161	107316	389061
2162	107358	388983
2163	107409	388939
2164	107452	388864
2165	107499	388803
2166	107538	388717
2167	107581	388641
2168	107629	388587
2169	107680	388543
2170	107732	388500
2171	107821	388593
2172	107881	388581
2173	107928	388523
2174	107986	388504
2175	108034	388448
2176	108073	388359
2177	108116	388284
2178	108161	388221
2179	108203	388142
2180	108246	388069
2181	108286	387986
2182	108330	387916
2183	108378	387859
2184	108428	387810
2185	108469	387731
2186	108512	387656
2187	108552	387575
2188	108595	387500
2189	108637	387425
2190	108677	387341
2191	108721	387272
2192	108762	387191
2193	108855	387296
2194	108915	387281
2195	108968	387243
2196	109011	387173
2197	109055	387102
2198	109100	387034
2199	109149	386984
2200	109189	386901
2201	109226	386806
2202	109270	386737
2203	109317	386676
2204	109354	386583
2205	109399	386519
2206	109439	386433
2207	109474	386333
2208	109518	386264
2209	109564	386201
2210	109604	386120
2211	109644	386036
2212	109691	385978
2213	109743	385937
2214	109796	385900
2215	110000	386389
2216	110046	386329
2217	110083	386235
2218	110127	386164
2219	110171	386096
2220	110208	386004
2221	110248	385918
2222	110294	385857
2223	110348	385824
2224	110403	385791
2225	110442	385705
2226	110492	385655
2227	110532	385574
2228	110575	385502
2229	110621	385438
2230	110661	385355
2231	110701	385273
2232	110749	385216
2233	110792	385144
2234	110838	385082
2235	110883	385017
2236	110931	384963
2237	110975	384892
2238	111059	384962
2239	111099	384879
2240	111153	384845
2241	111218	384850
2242	111258	384766
2243	111299	384687
2244	111338	384600
2245	111386	384545
2246	111438	384503
2247	111486	384449
2248	111531	384384
2249	111578	384325
2250	111633	384294
2251	111672	384208
2252	111713	384130
2253	111757	384062
2254	111795	383972
2255	111856	383959
2256	111901	383896
2257	111949	383840
2258	111990	383762
2259	112030	383678
2260	112079	383629
2261	112157	383674
2262	112209	383634
2263	112250	383556
2264	112293	383483
2265	112332	383398
2266	112372	383315
2267	112423	383272
2268	112466	383200
2269	112511	383134
2270	112554	383060
2271	112593	382977
2272	112641	382920
2273	112688	382861
2274	112735	382806
2275	112775	382722
2276	112823	382667
2277	112862	382584
2278	112902	382500
2279	112946	382431
2280	112990	382366
2281	113038	382309
2282	113082	382241
2283	113139	382216
2284	113214	382254
2285	113260	382192
2286	113304	382124
2287	113344	382042
2288	113392	381987
2289	113442	381938
2290	113500	381917
2291	113548	381862
2292	113589	381784
2293	113639	381737
2294	113685	381674
2295	113727	381600
2296	113764	381508
2297	113810	381446
2298	113858	381392
2299	113906	381337
2300	113949	381269
2301	113991	381194
2302	114035	381125
2303	114083	381070
2304	114138	381039
2305	114191	381000
2306	114274	381065
2307	114325	381020
2308	114363	380932
2309	114412	380879
2310	114454	380804
2311	114495	380726
2312	114552	380702
2313	114600	380647
2314	114662	380639
2315	114743	380694
2316	114800	380670
2317	114856	380640
2318	114902	380581
2319	114954	380537
2320	114997	380467
2321	115039	380394
2322	115076	380303
2323	115116	380221
2324	115162	380159
2325	115204	380086
2326	115274	380103
2327	115343	380118
2328	115391	380064
2329	115453	380053
2330	115503	380005
2331	115545	379933
2332	115590	379868
2333	115635	379804
2334	115679	379737
2335	115723	379668
2336	115765	379593
2337	115806	379516
2338	115849	379446
2339	115899	379398
2340	115950	379354
2341	115992	379280
2342	116041	379227
2343	116082	379150
2344	116127	379084
2345	116164	378995
2346	116206	378920
2347	116249	378850
2348	116290	378773
2349	116364	378804
2350	116413	378751
2351	116464	378708
2352	116505	378631
2353	116553	378575
2354	116599	378515
2355	116636	378424
2356	116678	378351
2357	116725	378293
2358	116763	378207
2359	116808	378144
2360	116845	378052
2361	116889	377985
2362	116927	377898
2363	116966	377815
2364	117009	377745
2365	117049	377664
2366	117101	377623
2367	117151	377575
2368	117188	377487
2369	117233	377422
2370	117276	377352
2371	117319	377281
2372	117364	377217
2373	117437	377245
2374	117486	377192
2375	117533	377137
2376	117581	377081
2377	117622	377004
2378	117667	376941
2379	117714	376883
2380	117754	376804
2381	117797	376732
2382	117839	376660
2383	117881	376587
2384	117921	376508
2385	117966	376443
2386	118011	376382
2387	118059	376327
2388	118110	376282
2389	118158	376228
2390	118203	376166
2391	118255	376124
2392	118308	376084
2393	118353	376021
2394	118404	375978
2395	118617	376448
2396	118673	376419
2397	118715	376346
2398	118756	376268
2399	118800	376201
2400	118838	376116
2401	118880	376042
2402	118930	375993
2403	118975	375932
2404	119021	375870
2405	119064	375801
2406	119104	375721
2407	119148	375653
2408	119189	375578
2409	119236	375521
2410	119287	375474
2411	119330	375405
2412	119371	375329
2413	119415	375262
2414	119461	375201
2415	119497	375112
2416	119543	375049
2417	119587	374985
2418	119624	374896
2419	119700	374930
2420	119748	374874
2421	119797	374824
2422	119842	374760
2423	119883	374685
2424	119925	374612
2425	119970	374550
2426	120009	374466
2427	120051	374394
2428	120091	374316
2429	120137	374255
2430	120183	374196
2431	120236	374158
2432	120288	374116
2433	120330	374041
2434	120369	373961
2435	120414	373897
2436	120451	373811
2437	120494	373739
2438	120541	373683
2439	120584	373613
2440	120625	373537
2441	120672	373480
2442	120735	373473
2443	120815	373520
2444	120862	373461
2445	120907	373399
2446	120955	373345
2447	120999	373278
2448	121038	373197
2449	121080	373127
2450	121124	373059
2451	121172	373006
2452	121214	372932
2453	121271	372906
2454	121337	372909
2455	121396	372887
2456	121441	372824
2457	121483	372754
2458	121528	372692
2459	121571	372621
2460	121611	372542
2461	121648	372456
2462	121694	372395
2463	121734	372319
2464	121788	372283
2465	121864	372315
2466	121910	372255
2467	121956	372196
2468	122007	372148
2469	122045	372064
2470	122089	371999
2471	122127	371915
2472	122173	371855
2473	122214	371780
2474	122261	371724
2475	122300	371644
2476	122343	371575
2477	122389	371514
2478	122430	371441
2479	122469	371359
2480	122512	371290
2481	122546	371194
2482	122588	371123
2483	122630	371050
2484	122675	370988
2485	122719	370923
2486	122770	370878
2487	122816	370817
2488	122896	370862
2489	122945	370810
2490	122989	370744
2491	123035	370685
2492	123079	370619
2493	123125	370561
2494	123177	370518
2495	123215	370437
2496	123252	370350
2497	123303	370306
2498	123342	370225
2499	123383	370151
2500	123427	370084
2501	123470	370015
2502	123514	369952
2503	123557	369883
2504	123599	369812
2505	123640	369736
2506	123679	369658
2507	123718	369575
2508	123760	369506
2509	123804	369439
2510	123845	369366
2511	123886	369292
2512	123960	369315
2513	124002	369246
2514	124038	369157
2515	124079	369082
2516	124120	369007
2517	124164	368944
2518	124202	368859
2519	124242	368783
2520	124281	368704
2521	124322	368628
2522	124370	368575
2523	124414	368510
2524	124454	368435
2525	124492	368351
2526	124534	368282
2527	124568	368188
2528	124612	368122
2529	124652	368044
2530	124703	368001
2531	124748	367938
2532	124788	367862
2533	124827	367783
2534	124867	367706
2535	124909	367635
2536	124944	367543
2537	125028	367597
2538	125067	367518
2539	125128	367503
