iter	TotalF1	MultiClass
904	0.8245851419	0.768053613
905	0.8242448404	0.7677811438
906	0.8242448404	0.767627709
907	0.8238967978	0.7673378888
908	0.8242448404	0.7671667966
909	0.8245715265	0.7668460487
910	0.8242448404	0.7665562737
911	0.8242448404	0.766385503
912	0.8242448404	0.7661897035
913	0.8245715265	0.7657550312
914	0.8249012321	0.7655239182
915	0.8249012321	0.7653259389
916	0.8249012321	0.7651492356
917	0.8248824139	0.7648308541
918	0.8248824139	0.7645807067
919	0.8248824139	0.7643117016
920	0.8248980656	0.7641151007
921	0.8248980656	0.7638618027
922	0.8248980656	0.7635680967
923	0.8248980656	0.7632866667
924	0.8248980656	0.763095347
925	0.8248980656	0.7627769414
926	0.8252244587	0.762607854
927	0.8252244587	0.7622079311
928	0.8252244587	0.7619212484
929	0.8248980656	0.761700839
930	0.8248980656	0.7615214818
931	0.8248980656	0.7613424562
932	0.8252244587	0.7611145136
933	0.8252244587	0.7609409536
934	0.8248980656	0.7606760863
935	0.8252244587	0.7604608198
936	0.8252244587	0.7601832125
937	0.8255356636	0.7599312271
938	0.8255356636	0.7597675109
939	0.8255356636	0.7595539697
940	0.8255356636	0.7593889361
941	0.8255356636	0.7591783597
942	0.8255211666	0.7589233967
943	0.8251944554	0.7587307061
944	0.8251944554	0.7585715663
945	0.8258620709	0.7582866817
946	0.8255211666	0.7579987415
947	0.8258292828	0.75784677
948	0.8261700016	0.7575831029
949	0.8261700016	0.7573914948
950	0.8264814307	0.7571439698
951	0.8261700016	0.7568596622
952	0.8261700016	0.7566338081
953	0.8264814307	0.7563814029
954	0.8265140996	0.7561473946
955	0.8264814307	0.7559685403
956	0.8265140996	0.7557865797
957	0.8265140996	0.7555889578
958	0.8264814307	0.7553331872
959	0.8264814307	0.7551826644
960	0.8264814307	0.7549037611
961	0.8261330342	0.7546477722
962	0.8261330342	0.7541602236
963	0.8261700016	0.7538996212
964	0.8261700016	0.7537713218
965	0.8261700016	0.7536306751
966	0.8261700016	0.7533453139
967	0.8261700016	0.7530554671
968	0.8261700016	0.7528381566
969	0.8264814307	0.7526623928
970	0.8264814307	0.7524767612
971	0.8264814307	0.7522438034
972	0.8264814307	0.7520643028
973	0.8264814307	0.7518033272
974	0.8264814307	0.7515697009
975	0.8261330342	0.7513327004
976	0.8261330342	0.7511584249
977	0.8261330342	0.7509548682
978	0.8261330342	0.7506305565
979	0.8261330342	0.7503800958
980	0.8261330342	0.7501383021
981	0.8264814307	0.749973857
982	0.8264959256	0.7496820093
983	0.8264959256	0.7493081048
984	0.8264959256	0.7491520479
985	0.8264959256	0.7488637542
986	0.8264959256	0.7484696617
987	0.8264959256	0.7482999878
988	0.8264959256	0.7481674896
989	0.8264959256	0.7479475172
990	0.8264959256	0.7476935638
991	0.8264959256	0.7472481585
992	0.8264959256	0.7470149943
993	0.8264959256	0.746787205
994	0.8264959256	0.7466153267
995	0.8261846565	0.7460900166
996	0.8261846565	0.745795751
997	0.8261846565	0.7456365722
998	0.8261846565	0.7454528242
999	0.8261846565	0.7450802781
1000	0.8261846565	0.7447979439
1001	0.8261846565	0.7446056947
1002	0.8261846565	0.7444404516
1003	0.8261846565	0.7441233116
1004	0.8261846565	0.7439353845
1005	0.8261700016	0.7437556925
1006	0.8261700016	0.7434797255
1007	0.8264960819	0.7431196986
1008	0.8264960819	0.7429939627
1009	0.8264960819	0.7426989695
1010	0.8264960819	0.7424938197
1011	0.8264960819	0.742332784
1012	0.8264960819	0.7420833634
1013	0.8264960819	0.7419669256
1014	0.8268076712	0.74158469
1015	0.8268076712	0.7413703276
1016	0.8264960819	0.7410580277
1017	0.8265105769	0.7408975211
1018	0.826822006	0.7407244899
1019	0.826473569	0.740469518
1020	0.826822006	0.740201238
1021	0.826822006	0.7398986912
1022	0.826822006	0.7395986192
1023	0.826822006	0.7394123307
1024	0.826822006	0.7392555138
1025	0.826473569	0.7390300013
1026	0.826822006	0.7387500237
1027	0.826473569	0.7384777605
1028	0.826473569	0.7381092427
1029	0.826473569	0.7379656874
1030	0.826473569	0.7377284696
1031	0.826822006	0.7375236064
1032	0.826473569	0.7372654413
1033	0.8261324964	0.7370156485
1034	0.8261324964	0.7367563294
1035	0.8261324964	0.7365274317
1036	0.8261324964	0.7362642989
1037	0.8261324964	0.7360923082
1038	0.8261324964	0.7359077115
1039	0.8261324964	0.7356793941
1040	0.8264811989	0.7354455331
1041	0.8264811989	0.7352301481
1042	0.8264811989	0.7350479172
1043	0.8264811989	0.7349083683
1044	0.8264811989	0.7347254569
1045	0.8264959055	0.7344747228
1046	0.8264811989	0.7342118185
1047	0.8264811989	0.733973518
1048	0.8264959055	0.7336836698
1049	0.8268070853	0.7334224523
1050	0.8268216317	0.7331679929
1051	0.8268070853	0.7328856698
1052	0.8271479449	0.7326324424
1053	0.8271479449	0.7324542355
1054	0.8271479449	0.7322033513
1055	0.8271479449	0.7320672539
1056	0.8268070853	0.7319132136
1057	0.8268070853	0.7317558799
1058	0.8268070853	0.7316058968
1059	0.8268070853	0.7313822911
1060	0.8268070853	0.7312161773
1061	0.8268070853	0.7310833001
1062	0.8271479449	0.7307684904
1063	0.8268070853	0.730605881
1064	0.8268070853	0.7303608847
1065	0.8271377404	0.7300985735
1066	0.8271377404	0.7299663648
1067	0.8271377404	0.7297861308
1068	0.8271377404	0.7295891939
1069	0.8271377404	0.7294506875
1070	0.8274635388	0.7292037458
1071	0.8274635388	0.7289984993
1072	0.8271328313	0.7287123768
1073	0.8271328313	0.7285298958
1074	0.8271328313	0.728291448
1075	0.8271328313	0.7281715393
1076	0.8267839431	0.7280489609
1077	0.8267839431	0.7278504462
1078	0.8267839431	0.7276391527
1079	0.8271149166	0.7274079723
1080	0.8271149166	0.7271069191
1081	0.8271149166	0.7269470893
1082	0.8271149166	0.7267269282
1083	0.8274404834	0.7265169585
1084	0.8274404834	0.7262720697
1085	0.8274404834	0.7259322512
1086	0.8274404834	0.7257001428
1087	0.8274404834	0.7255664293
1088	0.8274404834	0.7253385784
1089	0.82776644	0.7250334861
1090	0.82776644	0.7247667612
1091	0.82776644	0.7244285487
1092	0.82776644	0.7242439285
1093	0.82776644	0.7240300581
1094	0.8274404834	0.7237242733
1095	0.8274404834	0.7236100915
1096	0.8274404834	0.7234144906
1097	0.8274404834	0.7230776798
1098	0.8274306281	0.7228706345
1099	0.8274404834	0.7226144118
1100	0.8274306281	0.7224622877
1101	0.8274306281	0.7223228232
1102	0.8274306281	0.7221130159
1103	0.8274306281	0.7218869973
1104	0.8274306281	0.7217260551
1105	0.8274306281	0.7215678953
1106	0.8274306281	0.7214248637
1107	0.8274306281	0.7212417699
1108	0.8274306281	0.7210705726
1109	0.8274306281	0.7208944106
1110	0.8274306281	0.7207635405
1111	0.8274306281	0.7205725509
1112	0.8274306281	0.7204424162
1113	0.8274306281	0.7202573381
1114	0.8274306281	0.7200488591
1115	0.8274306281	0.7197984006
1116	0.8274306281	0.7194637673
1117	0.8274306281	0.719106529
1118	0.8274306281	0.7189762469
1119	0.8274306281	0.7188326634
1120	0.8274306281	0.7186363235
1121	0.8274306281	0.7184869802
1122	0.827780135	0.7183214568
1123	0.827780135	0.7181138157
1124	0.827780135	0.7179170592
1125	0.8274306281	0.7174383328
1126	0.8274306281	0.7172687734
1127	0.8274306281	0.7171374431
1128	0.8274306281	0.7168838821
1129	0.8274306281	0.7165619227
1130	0.8274306281	0.7163189238
1131	0.827780135	0.7161877702
1132	0.827780135	0.7160261329
1133	0.827780135	0.7157953216
1134	0.827780135	0.7156464988
1135	0.827780135	0.7153264545
1136	0.827780135	0.7151562903
1137	0.827780135	0.7149891654
1138	0.827780135	0.7147905047
1139	0.827780135	0.7146295188
1140	0.8281062514	0.7144684249
1141	0.8281062514	0.714355238
1142	0.8280871881	0.7140540867
1143	0.8281191933	0.7137112804
1144	0.8281191933	0.7134639815
1145	0.8281191933	0.7132646269
1146	0.8281191933	0.7131077235
1147	0.8284501668	0.712756027
1148	0.8280871881	0.7125800053
1149	0.8284182137	0.7124023976
1150	0.8284182137	0.7121886855
1151	0.8284182137	0.7118880558
1152	0.8287446184	0.7117137794
1153	0.8287446184	0.711444288
1154	0.8287446184	0.7113228646
1155	0.8287446184	0.7110616355
1156	0.8284501668	0.7107869488
1157	0.8287765715	0.7104428736
1158	0.8287765715	0.7102652076
1159	0.8284501668	0.7100140133
1160	0.8284501668	0.7098619509
1161	0.8287765715	0.7095982247
1162	0.8287765715	0.7094758838
1163	0.8287765715	0.7092720102
1164	0.8287765715	0.7090937896
1165	0.8287765715	0.7088106545
1166	0.8291018449	0.7086700861
1167	0.8291018449	0.7084928179
1168	0.8287765715	0.7083421624
1169	0.8291018449	0.7081685525
1170	0.8290781897	0.7079602915
1171	0.8291018449	0.7078166051
1172	0.8291018449	0.7076509806
1173	0.8290781897	0.7074761574
1174	0.8290781897	0.7072774552
1175	0.8290781897	0.7070292966
1176	0.8290781897	0.7068611752
1177	0.8287527549	0.7067388197
1178	0.8291018449	0.7064591909
1179	0.8290781897	0.7061663795
1180	0.8290781897	0.7059594372
1181	0.8290781897	0.7057565086
1182	0.8291018449	0.7055585907
1183	0.8291018449	0.7053594254
1184	0.8291018449	0.7052063967
1185	0.8291018449	0.705066162
1186	0.8291018449	0.704879803
1187	0.8291018449	0.7047348567
1188	0.8290700141	0.704569661
1189	0.8290700141	0.7044114569
1190	0.8290700141	0.7042787114
1191	0.8294189561	0.7041127155
1192	0.8294189561	0.7039637333
1193	0.8290700141	0.7038285572
1194	0.8290700141	0.7035494921
1195	0.8290700141	0.7033962507
1196	0.8290700141	0.7032456391
1197	0.8290700141	0.7031074183
1198	0.8290700141	0.7028320795
1199	0.8290700141	0.7026906268
1200	0.8290700141	0.7024907436
1201	0.8290700141	0.7023165497
1202	0.8290700141	0.7021371863
1203	0.8290700141	0.7019261964
1204	0.8290700141	0.7018151888
1205	0.8290700141	0.7016910973
1206	0.8290700141	0.701483517
1207	0.8290465208	0.7012701973
1208	0.8293952735	0.7011367791
1209	0.8293952735	0.7009943302
1210	0.8293952735	0.7008210205
1211	0.8293952735	0.7004624363
1212	0.8293639476	0.7002576232
1213	0.8293330035	0.7000020754
1214	0.8296583752	0.6997705262
1215	0.8296583752	0.6996253464
1216	0.8296583752	0.6995100418
1217	0.8296583752	0.6993370112
1218	0.8293330035	0.6991883803
1219	0.8293330035	0.6990001575
1220	0.8296583752	0.698767041
1221	0.8296583752	0.6986212608
1222	0.8296583752	0.6985001563
1223	0.8296583752	0.6982972178
1224	0.8296583752	0.698157116
1225	0.8296583752	0.6979887193
1226	0.8296583752	0.6977873097
1227	0.8299846874	0.6975911629
1228	0.8299846874	0.6974254828
1229	0.8299846874	0.6971755063
1230	0.8299846874	0.6970545223
1231	0.8299846874	0.6969393274
1232	0.8299846874	0.6967624825
1233	0.8296362779	0.696488514
1234	0.8296362779	0.6963628588
1235	0.8296362779	0.6960632918
1236	0.8296362779	0.6957961995
1237	0.8296362779	0.6956169058
1238	0.8296362779	0.6953791611
1239	0.8296362779	0.6951465707
1240	0.8296362779	0.6949711881
1241	0.8296362779	0.6948776286
1242	0.8296362779	0.694692005
1243	0.8296135921	0.6944932792
1244	0.8296135921	0.6943661484
1245	0.8296362779	0.6941355633
1246	0.8296362779	0.6937590236
1247	0.8296362779	0.6936286703
1248	0.8296362779	0.6933915154
1249	0.8296362779	0.6932559351
1250	0.8296362779	0.6931172516
1251	0.8296362779	0.6929867019
1252	0.8296362779	0.6927603229
1253	0.8296362779	0.6925893397
1254	0.829619825	0.6923959075
1255	0.8296362779	0.692244465
1256	0.8296362779	0.6921198725
1257	0.8299846874	0.6919602449
1258	0.830316188	0.6916339148
1259	0.830316188	0.6915050715
1260	0.8299451443	0.6912975122
1261	0.8299677785	0.6911484022
1262	0.8299677785	0.691000287
1263	0.8299677785	0.6907622816
1264	0.8302998574	0.6903620961
1265	0.8306402094	0.6901909368
1266	0.830316188	0.6900245421
1267	0.8302998574	0.6898922251
1268	0.8302998574	0.689772274
1269	0.8302998574	0.6895570378
1270	0.830316188	0.6893355737
1271	0.830316188	0.6891947112
1272	0.8302998574	0.6890409823
1273	0.8302998574	0.6888795179
1274	0.8302998574	0.6887342305
1275	0.8302998574	0.6886287188
1276	0.8306251088	0.6882427628
1277	0.8302998574	0.6880563213
1278	0.8306251088	0.6879132787
1279	0.8306251088	0.6877210818
1280	0.8306414781	0.6874548963
1281	0.8306414781	0.6871665247
1282	0.8306414781	0.6870148853
1283	0.8306414781	0.686891775
1284	0.830966636	0.6867587134
1285	0.830966636	0.6866149722
1286	0.8306414781	0.6863739245
1287	0.8306414781	0.6861494662
1288	0.8306414781	0.6860426752
1289	0.8306414781	0.6859124089
1290	0.8306414781	0.6857427276
1291	0.830966636	0.6854766749
1292	0.830966636	0.6852436514
1293	0.830966636	0.6851070536
1294	0.8309502282	0.6849039515
1295	0.8309502282	0.6847291154
1296	0.8309502282	0.6845897743
1297	0.8306251088	0.6843568994
1298	0.8306414781	0.684246798
1299	0.8306414781	0.68411187
1300	0.8312818881	0.6839582543
1301	0.8312818881	0.6837431966
1302	0.8312818881	0.683573208
1303	0.8315945922	0.683417007
1304	0.8315945922	0.6833138053
1305	0.8312818881	0.6831030132
1306	0.8312818881	0.6829385755
1307	0.830966636	0.6826159132
1308	0.830966636	0.6823579387
1309	0.830966636	0.6822446395
1310	0.830966636	0.6820605739
1311	0.830966636	0.6819294018
1312	0.830966636	0.6817448587
1313	0.830966636	0.6816296588
1314	0.830966636	0.6814832142
1315	0.8312981343	0.681367771
1316	0.8312981343	0.6811904977
1317	0.8312930175	0.6810277419
1318	0.8312930175	0.6808309263
1319	0.8316180441	0.680669704
1320	0.8316180441	0.6805443304
1321	0.8316180441	0.6803933601
1322	0.8316180441	0.6802912372
1323	0.8319429404	0.680076691
1324	0.8316180441	0.6798551863
1325	0.8316180441	0.6797198585
1326	0.8316180441	0.6795562999
1327	0.8316180441	0.67940205
1328	0.8319497552	0.6792092255
1329	0.8319497552	0.6791024002
1330	0.8319497552	0.6789564299
1331	0.8322623712	0.6787545197
1332	0.8322623712	0.6784705057
1333	0.8322623712	0.6783466866
1334	0.8325874831	0.6781908277
1335	0.8325874831	0.6780687223
1336	0.8325874831	0.6779050008
1337	0.8325874831	0.6777196254
1338	0.8325874831	0.6775245158
1339	0.8325874831	0.6773202373
1340	0.8325874831	0.6771795501
1341	0.8325874831	0.6770750954
1342	0.8325874831	0.676848101
1343	0.8325874831	0.6766915385
1344	0.8325874831	0.6765444802
1345	0.8325874831	0.6763474618
1346	0.8329278877	0.6761111476
1347	0.8322857719	0.6759246321
1348	0.8326175343	0.6758014404
1349	0.8326175343	0.6756595013
1350	0.8326175343	0.6755366748
1351	0.8326175343	0.6754218391
1352	0.8329278877	0.6752226661
1353	0.8329278877	0.6750794003
1354	0.8329278877	0.6749723531
1355	0.8329278877	0.6748257826
1356	0.8329278877	0.674566559
1357	0.8329578879	0.6743625525
1358	0.8329578879	0.6742560884
1359	0.8329578879	0.6740841232
1360	0.8329578879	0.6739166489
1361	0.8329278877	0.6737801833
1362	0.8329278877	0.6736744037
1363	0.8329278877	0.6735557863
1364	0.8329278877	0.6733897319
1365	0.8329278877	0.6733084471
1366	0.832905735	0.6731855633
1367	0.832905735	0.6730248476
1368	0.832905735	0.6728503905
1369	0.8329278877	0.6726360998
1370	0.8329278877	0.6725033181
1371	0.8329278877	0.6723684997
1372	0.8329278877	0.6722385399
1373	0.832905735	0.6720993868
1374	0.832905735	0.6719568134
1375	0.832905735	0.6717994762
1376	0.832905735	0.6716679814
1377	0.832905735	0.6714818583
1378	0.832905735	0.6712249035
1379	0.832905735	0.6710607811
1380	0.832905735	0.6709291909
1381	0.832905735	0.6708172078
1382	0.832905735	0.6706757938
1383	0.8332309337	0.6705682317
1384	0.8332309337	0.6704156658
1385	0.8332309337	0.6701928789
1386	0.8335560047	0.6701000174
1387	0.8335778271	0.6699028002
1388	0.8335778271	0.669716523
1389	0.8335778271	0.669462237
1390	0.8335778271	0.6693570277
1391	0.8335778271	0.6692005298
1392	0.8335560047	0.6690530198
1393	0.8335560047	0.6688886778
1394	0.8335560047	0.6687504429
1395	0.8335778271	0.6685042719
1396	0.8335560047	0.6683966643
1397	0.8335560047	0.6682752096
1398	0.8335560047	0.6680510994
1399	0.8335560047	0.66794694
1400	0.8335560047	0.6678325257
1401	0.8335560047	0.6677369409
1402	0.8335560047	0.6675377187
1403	0.8335397692	0.6674296669
1404	0.8335560047	0.6672122613
1405	0.8335778271	0.6670268158
1406	0.8335778271	0.6667632888
1407	0.8335560047	0.666668988
1408	0.8335560047	0.6665435963
1409	0.8335778271	0.6663794607
1410	0.8336075724	0.6661535285
1411	0.8335855847	0.6658850592
1412	0.8339205129	0.6657236479
1413	0.8339205129	0.6655233674
1414	0.8336075724	0.6653338631
1415	0.8336075724	0.6652157528
1416	0.8339205129	0.665044482
1417	0.8339205129	0.6648208966
1418	0.8339205129	0.6646869389
1419	0.8339205129	0.6645002157
1420	0.8339205129	0.6643815739
1421	0.8335799754	0.6641602974
1422	0.8341968356	0.6639209027
1423	0.8341968356	0.6638185742
1424	0.8338711673	0.6636871175
1425	0.8338711673	0.6635367076
1426	0.8338711673	0.6633926885
1427	0.8341968356	0.6632253368
1428	0.8341968356	0.6631160307
1429	0.8341968356	0.6629736877
1430	0.8341968356	0.6628426474
1431	0.8338841787	0.662650841
1432	0.8338841787	0.6625314464
1433	0.8338841787	0.6624137895
1434	0.8342162019	0.6622696619
1435	0.8342162019	0.6621311208
1436	0.8342162019	0.6620035788
1437	0.8342162019	0.6618780042
1438	0.8342162019	0.661716537
1439	0.834541183	0.6615914346
1440	0.834541183	0.6614709224
1441	0.834541183	0.6612986902
1442	0.8345585425	0.6611308694
1443	0.8351961842	0.6609675246
1444	0.8345585425	0.6608554802
1445	0.8345585425	0.660736681
1446	0.8345585425	0.6606085097
1447	0.8348710002	0.6605166768
1448	0.8348835605	0.6604103397
1449	0.8348835605	0.6603024861
1450	0.8348710002	0.6600966722
1451	0.8348710002	0.6599332948
1452	0.8348640595	0.6597601107
1453	0.8345389262	0.659530918
1454	0.8345389262	0.659397746
1455	0.8348710002	0.6592505178
1456	0.8351961842	0.659082751
1457	0.835204653	0.6589461048
1458	0.8351961842	0.6588728715
1459	0.8355365101	0.6587323143
1460	0.8351961842	0.6585550279
1461	0.8348835605	0.6584641741
1462	0.8352238052	0.6582996054
1463	0.8352238052	0.6581709512
1464	0.8352238052	0.6580760815
1465	0.8352238052	0.6579312253
1466	0.8352238052	0.6577863978
1467	0.8352238052	0.6576557615
1468	0.8352238052	0.6575378553
1469	0.8352238052	0.6573645396
1470	0.8352238052	0.6572341547
1471	0.8352238052	0.6571315862
1472	0.8352238052	0.6570412597
1473	0.8355487474	0.656905416
1474	0.8355487474	0.6567584506
1475	0.8355487474	0.6566066471
1476	0.8355487474	0.6564675742
1477	0.8352238052	0.6563098063
1478	0.8352238052	0.6561368278
1479	0.8348987367	0.6559432588
1480	0.8348987367	0.6558232034
1481	0.8348835605	0.6557285474
1482	0.8348987367	0.6555890216
1483	0.8355487474	0.6553849254
1484	0.8355487474	0.6552457306
1485	0.8355487474	0.6551301738
1486	0.8355487474	0.6550483582
1487	0.8355487474	0.6549416213
1488	0.8355365101	0.6547587249
1489	0.8355365101	0.6546543833
1490	0.8355365101	0.6545070135
1491	0.8355365101	0.6543763056
1492	0.8355365101	0.6542701497
1493	0.8358620338	0.6541243021
1494	0.8355216774	0.6539575727
1495	0.8355216774	0.6538320319
1496	0.8351961842	0.6535544013
1497	0.8358682626	0.6533316951
1498	0.8358682626	0.6532228705
1499	0.8358682626	0.6531136939
1500	0.8358682626	0.6529098892
1501	0.8358682626	0.6526922064
1502	0.8358682626	0.6525278255
1503	0.8358848664	0.6523781142
1504	0.8358848664	0.6522125139
1505	0.8358848664	0.6521219712
1506	0.8361934212	0.6518579847
1507	0.8361934212	0.6517663725
1508	0.8361771624	0.6516207504
